0.100000 	 0.994954 
0.200000 	 0.979967 
0.300000 	 0.955189 
0.400000 	 0.920866 
0.500000 	 0.877343 
0.600000 	 0.825053 
0.700000 	 0.764520 
0.800000 	 0.696348 
0.900000 	 0.621218 
1.000000 	 0.539881 
1.100000 	 0.453150 
1.200000 	 0.361892 
1.300000 	 0.267017 
1.400000 	 0.169474 
1.500000 	 0.070238 
1.600000 	 -0.029699 
1.700000 	 -0.129340 
1.800000 	 -0.227689 
1.900000 	 -0.323763 
